0.4451281886363283,0.18277093936915018,0.12826320690289164,0.10984880320964265
0.2866781753455707,0.18223114675833976,0.12808107763937404,0.1142324566192502
0.28399504700305445,0.18999256185913208,0.13053814011471015,0.12053676683554354
0.28692998011290627,0.1990772019068323,0.13312365551164893,0.12731999598858587
0.2899885890395186,0.20875626988717555,0.13554912922566306,0.13442408134521994
0.2925395511605502,0.21895947728481158,0.13775839107135854,0.14182591471639347
0.2944572087876052,0.22968214124593803,0.1397201432118159,0.14951295149935692
0.2956686951460643,0.24091846874447606,0.14140898884150366,0.15747099709719914
0.29611294947274186,0.25265392388660474,0.14280568972247723,0.16568379674663733
0.29574060526709867,0.2648634878088125,0.1438990224375023,0.17413394341268754
0.2945171460635287,0.27751066901628796,0.14468748403332887,0.182804166652577
0.2924258161727021,0.2905469559717753,0.14518048683350374,0.19167887295801975
0.2894696637064638,0.30391180386053246,0.1453988050397877,0.20074580418403332
0.28567229762497626,0.31753324558804297,0.14537410952510568,0.2099976116272575
0.28107702465258294,0.33132915204589275,0.1451475399200932,0.21943308560792477
0.2757442050607576,0.34520905809897606,0.14476740436035976,0.22905776404738634
0.2697469390381921,0.3590763339597745,0.14428623750137268,0.23888368974839078
0.26316552379810554,0.37283035739961284,0.14375754793181647,0.2489281958416776
0.25608141718223726,0.38636828891363606,0.14323261299328705,0.25921174596926516
0.24857160415062401,0.399586117555738,0.14275762113946422,0.2697549968552467
0.2407042234343025,0.4123788364096381,0.14237134226323991,0.2805753499025288
0.2325360831724313,0.4246398787793536,0.14210337554466163,0.2916833088782136
0.22411235488097836,0.4362602232852724,0.14197293791741375,0.3030789874946165
0.2154683810540651,0.4471277848879142,0.14198814883713567,0.31474914791404424
0.2066332242998811,0.45712779810436843,0.14214583715853257,0.32666521062130927
0.19763433557152696,0.46614483423072633,0.1424320049209684,0.3387827250746622
0.18850251598734963,0.47406684831383106,0.1428231637202451,0.35104275368820576
0.17927620986881426,0.4807912117785582,0.14328873499043926,0.363375412862898
0.17000416842491037,0.486232096694299,0.14379452201719628,0.37570539676413384
0.16074575949570358,0.49032798289207136,0.14430693471782005,0.3879587576165798
0.15156870472027184,0.4930477021456457,0.1447972953266538,0.40006973394567585
0.14254469563555067,0.49439355363207227,0.1452453615312553,0.41198625650545767
